"Data Source","World Development Indicators",

"Last Updated Date","2020-03-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Qatar","QAT","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","7200000","6100000","7300000","9400000","11300000","14500000","21628586.9447137","33631726.890683","63721749.3585898","96677094.9114713","129298433.872964","161725479.832886","210690182.155854","287997386.27351","343448513.466418","365804165.141619","386560611.739448","384078815.793788","379973552.70568","446138468.297958","571854851.715627","618382201.166451","474515028.131696","533399210.765054","631076188.376077","667660245.682024","683288009.222205","696503306.0732","657754037.196565","743847540.736547","686217247.886016","820624166.296388","1043347808.80855","1304192108.01441","1157987561.55416","1312686902.40082","1566796851.57437","2944154771.48056","3395938240.55406","4542367332.09191","5382660565.02756","9416379446.11503","9649461018.98446","18369737547.5506","30620763212.5165","16198468642.533","32520970130.0802","41601456587.965","42734145117.5334","36500329765.0352","30793635697.8996","13769776423.6432","29070399756.0135","",
"Romania","ROU","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","524777225.963006","323000000","403500500.501083","449983574.744337","525177982.516022","709303864.966628","199000000","582146783.604271","1402028373.22135","780040370.87376","1858810760.37533","523973812.579135","1174903586.09049","1555822540.73453","995477654.427496","2086178316.7373","1578962803.98616","2102759278.26157","3803322072.93511","2867372259.10464","1526272183.159","2469678275.31485","3922514360.90263","6125295080.42939","8039974549.34238","14616359180.447","19872059735.0141","28066237858.7066","37194139968.9892","36868368259.0995","40756567639.5597","43360910102.6969","42939095958.6277","41162402109.7631","44811115213.1707","39164808527.8466","35166731240.8315","36133048792.8853","40106765937.0156","37856040837.9341","",
"Russian Federation","RUS","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5835004903.14222","3980411978.19572","14382776209.9987","11276434819.2203","12894700706.7376","7801376654.9566","8457230879.05286","24264339146.1263","32542400769.37","44053601167.0147","73174946720.6866","120808798295.73","175891409917.674","295567570300.098","466750419882.05","411749599971.659","416648892265.015","443585871721.266","453948184789.354","486576820807.129","469602700888.888","339369921935.749","319835210258.841","317544471407.946","356084020964.11","381575041682.719","",
"Rwanda","RWA","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","6690000","5780000","3010000","7700000","5778576.08341412","6373429.78168767","15181419.268872","13107759.5932775","24916031.4433412","62103139.7112395","83409808.9440977","94050302.0255929","165104989.336127","196075653.485348","167713241.997513","119120666.005233","111299731.946056","106494072.304913","113309498.230639","162658701.48032","165386949.253822","118829750.761011","70022315.3527652","44514230.2782154","110211742.87711","78638180.7738075","47404713.2006829","51343323.8468","99096536.8797331","106744696.045402","153343615.439199","168751121.095544","174181741.830184","190641890.700649","212109512.511183","243728532.498222","214698552.288102","314640045.452475","256882287.17377","381762789.729147","783926885.383969","769313046.836517","1009885490.217","806395755.959935","717579235.836789","474675025.973947","654177583.464105","945126111.233454","917498055.127134","1013356070.46449","1178765818.21496","1238058758.16221","",
"South Asia","SAS","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","506750000","653000000","678500000","692500000","542500000","487500000","542500000","1327371532.52958","2383371532.52958","3747412570.16758","14152843235.135","23193203275.3134","26899744713.7395","29902782764.0673","19199736056.7885","19273285270.7714","23436628348.1999","32235807579.9495","29549136703.4032","27287382672.7011","24748425029.2205","25003871265.3779","18323887881.7902","22684381307.7218","20552705642.5025","16747561936.5522","11667672418.9441","11673288603.7563","5935001402.50526","7428116974.24464","7377501507.29267","8621622055.27346","14320641791.0019","14876422396.4855","14220171876.122","16996932206.1349","19585482511.0682","17595731322.4819","20610452358.2289","22619992815.334","27290843020.4748","155028930400.961","226035207816.288","305455432097.369","442249494002.857","409693597286.328","444721715565.439","540676567556.256","656464467218.36","725291597428.29","731920183443.462","615985084477.742","535364240227.221","495990427423.656","496156104403.823","",
"Sudan","SDN","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","190600000","177100000","170200000","101190000","71100000","59700000","57200000","54700000","47700000","36400000","21740000","27900000","35587443.6841512","61330424.0502206","124272496.236805","36369221.0537908","23600000","23148588.504019","28355858.6829462","67399668.0496894","48725508.251952","16970337.780304","20500000","16562817.3585958","17200000","12200000","58512231.9670226","11714186.6106768","12113456.9579201","15913141.6406024","11414226.5723919","7614304.30988857","27518806.6515627","37430695.743162","78155912.5220222","163360977.820457","106782702.9225","81584278.559589","90623304.6109594","188738166.783306","137814239.250023","49736273.1571601","248935516.455669","529445721.883466","1337996807.7002","1868587865.83723","1659926271.61073","1377921603.31558","1399041059.55576","1094176669.31606","1036244170.70595","192529339.697522","192632614.669594","192956941.623251","181457168.977027","173516490.886743","168284353.053783","177933851.813136","","",
"Senegal","SEN","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","826630000","1012040000","1452297171.71717","1748418886.06495","2285755202.37801","2811935427.80185","3006633951.45388","3363763124.64229","3857669709.94044","5302666624.99944","5818480919.81976","6566785016.54948","7549238396.65926","8479773882.97042","9264230225.75955","10415963053.0829","12846550087.8735","12938978724.9398","15227011369.1498","17072512755.8504","20371048592.5303","27789982289.34","34186648637.5145","39941405839.6469","48416241487.7072","58295758863.2459","68816102850.1861","76963971491.1019","71390079571.8017","75077193404.11","77047140631.9869","79960831788.8664","75467336561.2857","82009476412.0008","96033752490.4118","112367250698.232","115960080490.524","136048790221.388","162745553181.672","173980976508.27","187591629172.212","225502815357.534","237527296471.038","259094453708.28","272864079589.929","256643001243.075","247534022494.842","246364687061.882","279689810600.258","287465993957.011","",
"Solomon Islands","SLB","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","2870620.99998474","29185883.9997483","36957073.3057768","29604572.1897878","21589414.2240283","37229915.3931915","47329546.6703864","44703981.4169752","35605975.3954306","29571754.064071","36748876.1367022","39619761.8118448","26162215.1549399","17599672.6465693","8542562.90320273","23497502.9906362","20068807.6520777","17418038.8407058","15905273.4537584","32583561.8723326","36339715.362031","49034706.4758362","51143527.1707584","32044869.2772408","18070277.3465433","18687274.5467029","37005791.598284","79812571.6179989","94825566.293426","104075013.506124","120530168.359389","88829534.5674311","145987707.520229","265834982.908909","412272152.61395","469491017.816604","491517511.122696","466909894.035375","494079337.706361","486413103.312802","543062273.519112","586304110.457656","",
"Sierra Leone","SLE","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","20000000","15900000","27500000","35400000","39360000","38407453.4593209","46452033.0183509","51775197.5544667","54623869.9317105","28412394.9387891","25204166.3317542","33400597.6406644","34786615.0763264","46700000","30600000","15950187.3982706","8429491.57835868","16204695.5976597","7749010.47848833","10821968.3655536","13654727.0436559","6328373.22135369","7426913.91584019","3726283.28120483","5428453.14478383","9628608.61977714","18925006.393774","28965193.532534","40639713.6070937","34618040.6940101","26591784.8474042","38464889.7931868","43857037.5168082","39474579.5926659","49207274.4210529","51311629.2747664","84690145.2514573","66617191.3528423","125104244.368796","170505508.389789","183927216.134409","216555180.811995","220167661.341698","404964508.63092","408971756.317223","439130952.881157","477987067.655214","532538016.704371","600784544.071814","579013520.60832","497242646.676567","549121050.851388","502557290.862546","",
"El Salvador","SLV","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","3100000","6600000","8510000","26600000","35600000","38400000","38900000","37000000","44200000","46500000","45410000","46166863.9078952","63860583.0346459","41259985.5293564","77558685.5433159","106977275.180372","185382180.995553","211245498.294113","268139795.228302","142586107.45292","77700000","71939674.5584418","108542189.449706","160204695.59766","165819604.191395","179643936.731107","169700000","186142559.832031","161613456.95792","265913141.640602","414814226.572392","287200000","422113750.051563","536219229.81857","649401406.855152","758339824.713703","936928307.871941","1307910997.20435","1613079244.31334","1819802189.99411","1772563135.18711","1593711384.95644","1472816682.7743","1790678166.18496","1752409349.50117","1721406455.47838","1822789886.97128","2108523963.9261","2441647733.68893","2867385586.06699","2568208188.84522","2151456411.76904","2804923319.68549","2476175225.7377","2430270623.48455","2739835136.10091","3187788699.81609","3510079660.79971","3512277016.47393","",
"San Marino","SMR","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","119862147.401424","176306358.817599","198546105.581715","215015643.401901","182944575.939879","170672592.029482","144125713.198154","135161372.533955","133005013.095356","182564953.192803","251247772.877332","355512155.778873","347709671.699278","479069768.427949","647733471.513031","706793198.064613","790271922.067666","449159685.672526","341857697.19973","384949652.80134","539285341.235863","392044349.567832","378976113.953944","450983493.470616","359230311.904522","338957476.907088","",
"Somalia","SOM","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","8600000","12300000","10000000","6750000","13420000","21140000","26059448.463123","31330883.2410085","34997110.8150034","42323321.4288449","68367664.0795903","84875567.8566248","119977498.669984","126341462.786083","43791405.7361798","14563752.7829041","30711888.6385361","6505268.44208715","9166434.59180907","1049010.47848833","2500000","12800000","7300000","15300000","15400000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11647736290.9874","13892608025.1323","11122854350.4144","14769209158.6519","12714642389.8259","14877188594.9094","13584827520.8867","14802872149.0996","11371865035.0611","10727087162.9245","10059613704.3868","11099323877.6327","12032947477.7995","",
"Sub-Saharan Africa (excluding high income)","SSA","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1282090260.28818","947810456.615823","416808670.075841","229880518.366326","68159818.6400242","","","",
"Sub-Saharan Africa","SSF","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5137290.88414708","5030364.6651552","12426781.346536","9682286.74057097","10877242.6432456","11639663.8147926","15481933.6221488","17352535.2577729","25470020.0019814","19503428.3234182","26702730.9769363","34181487.4676944","39331621.0517574","61292170.2180379","66659123.4484089","48170349.065802","52125217.7863105","51587491.1367281","63787766.5841619","63523954.9791131","72864704.9867351","63203006.4164723","58950229.500284","43683545.117539","",
"Suriname","SUR","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","56436000","67547000","91406000","110218000","94025000","132423280.057047","169526391.234054","189250601.220159","207088678.254354","175756837.962392","59148223.5302416","24869668.2493013","23419797.8910369","20890495.0766333","15097000","12560000","9246000","21068000","1100000","17300000","17702747.1169385","39702589.7696798","132922044.570763","96316436.4021213","109111000.172704","106137859.577734","38458398.8822261","62989566.0535182","119252339.528173","106161284.042461","105763373.657612","129398726.844662","125776538.089929","215515802.859181","370083171.983303","561929086.58718","596597837.814439","601731467.11028","708359441.303126","885111896.942582","738413670.153606","573285710.823037","284664246.439365","351978924.052964","385461409.370103","524017424.445831","",
"Slovak Republic","SVK","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","415648883.851195","1691176198.64439","3363865975.84759","3418860093.29453","3230327663.96097","2868781072.63294","3370676199.54131","4022288177.41435","4140963636.27224","8808653509.20125","11678082561.6938","14417463832.3249","14900686359.0887","12646602119.1005","18032075399.3287","17854189342.7208","692222039.124665","719312869.476107","853303582.872024","818406757.967476","921917324.506376","1391837837.79851","1811889439.91285","1712217489.86374","2299745040.50759","3923296004.833","",
"Slovenia","SVN","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112140000","715544000","787798266.279844","1498977216.67496","1820790282.34888","2297355722.37113","3314665665.66642","3638514949.76873","3168003683.67163","3196010292.97185","4329992399.10722","6980233611.22205","8496911364.65471","8793393657.34231","8076369247.58111","7036134748.44035","979802723.538302","868063932.549978","966149102.590624","926930249.232571","830731174.497992","782187167.042353","799296291.790942","893356870.653005","748093889.025237","625178376.083081","757545337.683431","802364242.007261","",
"Sweden","SWE","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","332530000","550540000","620540000","576520000","775540000","769560000","824320000","637520000","590390000","469990000","561230000","892599913.326747","1357853754.10005","2284237348.73664","1487021548.85159","2838601812.45651","2255454241.72306","3414831204.02778","4123747127.84954","3513927204.83978","3418479377.1771","3601128547.68039","3512530451.74625","4033809297.36775","3845017752.01778","5793463532.51318","6550567110.68707","8174299039.56646","8491930831.23629","9559363287.51281","17987938925.3247","18331454948.576","22624447495.4281","19049956868.5883","23253734408.4624","24051274524.0275","19107165592.0349","10825179291.1575","14098242618.7845","15019035111.6058","14862616840.8654","13976873854.4908","17127447181.1646","19681149707.041","22157717796.8418","22090103214.4184","24777762719.7179","27044352788.822","25896400628.738","42859612977.9692","42564953184.4839","44025410140.1237","45519227181.3504","60494628781.6605","57704375110.1092","53813900259.2702","54729780243.4316","56951028193.5854","55385715100.5195","",
"Eswatini","SWZ","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","13472680.8383646","45611556.7446461","73385784.6468796","94706225.1633621","113608512.213578","113704927.489369","158744508.593417","96362337.4675517","76124506.2000204","92498850.4458136","80100442.4704618","83418804.9209139","96446656.514134","127160624.21087","140008662.782091","180614472.888795","216466813.105518","171931836.67339","309055045.581421","264288572.765613","296970645.340239","298195460.691394","253999529.961233","294839207.126203","358611455.474751","375930168.654293","351794140.719257","271776570.233601","275844476.909858","277512201.613467","323561615.646859","243897157.253523","372529356.202649","774192962.828771","751935734.699347","958869319.489231","756344144.775586","600507428.767504","740960093.303333","762540937.776334","690755431.118014","547997264.064542","564314115.627588","563119751.253451","440685903.013845","",
"Sint Maarten (Dutch part)","SXM","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","9260279.58014836","12147892.9278338","18439443.9208727","13800012.3387457","13071864.4729483","9972347.79882987","5399604.19139533","8500984.1827768","7748927.86809047","13712559.8320305","8707284.78960046","12114849.8436145","16638359.4343515","27650738.7889971","31257754.1765782","35650570.8278653","30154867.7421851","27095250.0267567","21760021.4542903","26323862.5814947","21589896.3694093","30345524.7319827","43752074.0468578","37133887.9198106","69794569.4340033","67387801.9996701","34591085.9657841","56244154.2963725","112923278.381745","40768609.3993161","63833877.5195002","190546677.641739","255584702.553665","279115073.987237","308093541.248072","425902438.873118","465010215.592435","536145674.407411","523503786.87859","545203276.387118","549521831.728019","",
"Syrian Arab Republic","SYR","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","9000000","2000000","14000000","3000000","14000000","26000000","34000000","55000000","39080000","31000000","27000000","58000000","105299440.860213","378674889.932656","466100886.441673","701904310.3848","293388493.246725","483737719.265023","381803746.850887","580834332.331064","336528964.647513","291420769.636405","198082854.415279","52181803.9147588","268185308.624065","83053602.8119508","144244639.340452","223028373.221354","193026913.91584","126026283.281205","126085359.434351","126143043.098886","126013750.051563","126027471.169385","126007935.731668","126014004.17405","126022561.51572","126017772.332801","126075203.987525","126077977.905299","126018209.439828","126413407.547416","126040264.99826","126063849.16808","182815435.960193","17346850269.9883","16467362431.0078","17012957923.8149","17061890083.9648","17397709790.1589","19465342296.8694","","","","","","","","","",
"Turks and Caicos Islands","TCA","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","13623000","7373000","983000","-2246152.08320851","-4810495.80882963","2308557.60920868","11224223.1798028","10074968.8972227","1470530.61296784","15267029.2365702","3058688.1089688","23274483.268861","18783396.1180086","11790275.9367726","11266750.9818403","5052588.80348794","7314716.04185283","12405334.6341586","27999468.4065928","44162152.5457782","33460313.6435259","15909633.259573","52107686.736045","63082745.2003837","111732931.941454","127780629.902088","119790667.937937","80482289.075617","38935584.8391506","76014342.728426","142515641.947414","164479417.069332","135822560.881655","120087610.813496","95018454.2512829","110699274.477429","122374629.773423","218697142.161823","187102879.111172","221730347.300677","225575218.164012","625085078.717181","955062334.474652","1345469369.88943","616701392.110048","632405291.277491","951097160.643999","1155659286.59738","1183031943.77765","1075906114.58729","368916823.816674","8184292.08845216","8575237.41520016","147750165.909777","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Thailand","THA","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","267250000","350260000","419260000","472250000","556260000","643010000","831760000","916760000","928760000","892760000","823520000","787962434.2348","963357906.810008","1206829603.80581","1758170772.41438","1678810025.60676","1797533141.32813","1812729459.30437","2008628312.40343","1842833502.45529","1560175394.75063","1731816630.65486","1537555171.94638","1607066062.97028","1920572736.48102","2190073374.34095","2804364463.68941","4007079601.07251","6096568031.65077","9515327542.25037","13305058641.9314","17517184954.7269","20358625049.8439","24472852732.4865","29332156100.0463","35982010292.4213","37731192730.5617","26179463599.9093","28825064036.9466","34062847866.224","32015871090.0388","32354786129.7247","38046430773.6231","41076930759.8806","48664008741.8778","50690684293.7998","65291415167.6806","85221341803.2528","108660889971.921","135482869047.989","167530335376.446","167389121491.419","173327664053.903","161328173498.308","151253340027.006","151265956382.606","166157164486.519","196120620197.399","199296461437.522","",
"Tajikistan","TJK","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36533792.6643927","53581256.100899","55177844.5060535","92859180.9251688","92557545.7069105","89508809.9390934","111851625.058852","157527254.761396","168219798.257725","175114985.160821","40086648.5208877","103849505.01099","174563185.793792","324188008.866534","289292135.239755","297890451.23968","460726487.523759","177442155.16602","64442293.0361046","107303103.315511","641772480.757934","366793958.381258","",
"Turkmenistan","TKM","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","799006867.792346","929007299.238106","1168007399.72173","1169007159.57851","1256006716.57096","1376007009.14512","1513006832.36548","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43468355.213188","61303449.3702122","182433882.007243","153299848.265643","83755117.6418799","230271660.438162","210423736.879578","249928530.792892","406188383.994682","461610880.986764","883551410.78244","686998202.842836","311471064.613909","437752180.980057","280953720.723143","544434360.995242","673903564.681158","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","9001000","10116000","12560000","13753000","13981000","15561000","20953000","26017000","27509829.5254833","22481861.4607415","28880742.2434706","30509470.5494476","24851181.0918075","31338618.0876641","32282037.8635083","31769008.0437802","37060900.3049149","35538621.28779","28709990.1535242","30615940.1350527","27493103.7519969","28656375.8499965","24490343.6783019","24642268.2072333","23759782.4929206","25120530.7470288","39771012.5925288","55262356.5109295","46864163.2271085","47972473.597744","65238721.718125","69753902.8457779","95702573.8593442","104527450.867601","143294510.36368","152403989.217978","155520937.735289","158784814.420293","156107668.817026","176497315.495875","198522418.422513","227189184.003045","",
"South Asia (IDA & IBRD)","TSA","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","29940000","28540000","29690000","30300000","49410000","44720000","43020000","69382899.96741","58258900.184636","47013305.9998954","390326808.383646","750953201.787307","1013547507.33818","1481696972.99487","1804814508.01326","2140003704.45759","2780798010.51705","3347501964.93098","3080526826.67725","2104543501.2543","1356689388.47214","1128497803.16345","474143192.298754","187817409.808623","127113456.95792","246541448.73446","492023899.218961","338617037.863508","172243751.289067","206335148.266503","352425995.068635","358235037.043203","543859059.692393","706354686.218212","783140098.420901","945426887.513022","1386299570.82216","1907071561.96432","2027717051.95554","2451066519.15936","3168213554.02602","4960843331.04651","6568285101.14595","6694140170.07387","9425353247.77815","8756542041.77755","9181284544.19022","9982811803.5272","9370784004.2165","10176679512.6023","11492779131.6923","9927434252.94719","9465780324.49885","8369757249.16876","8028697112.60423","",
"Tunisia","TUN","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","28500000","32200000","24100000","36000000","31200000","32600000","55200000","142871434.777886","217837185.836857","301768496.31904","412823659.367652","379882423.759315","365837056.645719","351189203.666232","443003447.231954","579271595.729435","590125036.39967","536112379.871281","606451444.562068","567292885.971097","406309965.820788","232714499.121265","305283085.636001","525493546.510803","899299982.505955","961889499.829159","794803876.740977","789899912.74371","851986295.323607","853832326.99801","1461543335.43065","1605270606.54529","1897641348.68686","1978069034.96179","1850076407.14432","2261512563.70172","1811048065.05158","1989226499.40431","2290303433.88367","2945362888.63693","3935738521.72347","4436695856.5589","6773162199.19484","7850771162.05129","8849300098.88531","11057312681.3622","9459271537.07788","7453548708.15057","8357241400.54899","7287446499.83122","7235102302.87675","7328121960.29189","5887271590.03259","5861349079.65126","5381970558.89029","",
"Turkey","TUR","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","78000000","62000000","50000000","63000000","40000000","25000000","29000000","22000000","26000000","128000000","304140000","631428586.944714","1262080777.45191","1985872127.48642","1561691904.70725","943818501.125961","990470646.351815","638036441.378014","801299643.034341","658197599.821103","1077000000","928209511.837663","1080121341.82004","1288125373.01484","1270680373.29486","1055929261.86292","1411594877.25221","1775836939.09688","2344492887.99774","4780460640.7864","6049535118.29395","5144174312.3203","6159412666.5475","6271512909.31373","7169312960.67317","12441845319.3564","16435819484.867","18658335761.0854","19488809978.6684","23345860685.8992","22488440255.1615","18879205044.262","27068603592.9479","33990987003.7045","35669142865.7953","50579001444.9876","60891882734.8823","73383889194.709","70428065015.1764","70873658697.6394","80712981658.9094","78322380031.4294","99942631608.9645","110926748052.956","106906397642.209","92920827378.6929","92054533628.2566","84115053501.0137","72866830470.308","",
"Tuvalu","TUV","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","61300000","61710000","77540000","80260000","64970000","60253183.8818232","119587470.8374","144616442.512355","50232420.7870518","65446257.4059917","112267249.138348","281826684.814667","99860082.3470649","68041223.2795527","20300000","18827909.3073631","4822062.14909828","19415165.1574257","26868614.6698837","16000000","61090008.9293359","31799306.2747379","77713456.9579201","54213141.6406024","192800000","203908582.585933","327336301.511131","203345199.602014","332066143.505941","270203470.644897","440086975.002588","622065444.065455","599158980.590385","775460982.224595","974237739.507032","1156620151.66215","1528839233.08318","2038411250.71436","2295701465.88251","2048775519.3419","2259345786.15223","2886381413.93065","2862895993.28886","3470413229.48011","3904676571.71261","3726158402.29753","4052224337.93442","4673729809.18131","4390430240.97061","4080762377.72074","4350687047.93764","5887869884.67437","5049646420.4773","",
"Uganda","UGA","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","40910000","34930000","49030000","52270000","56650000","26922886.9338504","35952613.8807368","29113281.882156","16758479.8547413","31022694.3922206","44534030.0461643","47205471.072112","52700057.3467262","22839243.3389618","3000000","30003003.0064984","78324323.5359275","106496136.737262","67907171.2167412","27288400.7029877","29205652.3919612","54600000","49300000","14100000","43986075.0309428","58913407.4296585","94420033.8251269","146356315.89724","321367624.521352","458850278.567266","528370205.282472","633473685.829627","725384316.016981","763115699.754732","808042388.803331","983357418.978631","934009575.937527","1080256630.13831","1308101595.45735","1344201156.70341","1810879485.55993","2559789963.82403","2300539404.85552","2994459465.38175","2706005010.33156","2617450463.11354","3167158060.13695","3337539363.36545","3316363815.2963","2908876773.27382","3097848069.80846","3720863721.20488","3358514649.90299","",
"Ukraine","UKR","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","468813750.051563","161613735.584693","650741694.999876","1050576921.72765","1959987647.3904","2341121606.634","761296527.812001","1046391212.21646","1352711815.54994","2955344552.57906","4205291359.41443","6683209493.56649","9490676095.67767","18988037690.8784","21844647313.3789","31785993062.7738","30800576736.6617","25556937342.1218","33327431428.1666","30409319906.6251","22655836496.6833","18775501998.9497","6622244512.33223","12368080765.1311","14597618304.3675","17747801196.5576","19818210004.1028","",
"Upper middle income","UMC","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
